pfr_id,cfb_id,gsis_id,player_name,position,draft_year,draft_round,draft_pick,draft_team,college,height_in,weight_lbs,forty_yard,vertical_jump,broad_jump,bench_reps,cone_drill,shuttle,col_pass_completions,col_pass_attempts,col_pass_yards,col_pass_tds,col_pass_ints,col_rush_attempts,col_rush_yards,col_rush_tds,col_receptions,col_rec_yards,col_rec_tds,weighted_av,draft_team_av,nfl_games,pro_bowls,all_pro,seasons_started,hof,position_group,missing_outcome,missing_combine,missing_height_weight,missing_college_stats,pick_value,is_early_pick,is_day_3_pick,missing_age,speed_score,burst_score,agility_score,bmi,height_in_z,weight_lbs_z,forty_yard_z,vertical_jump_z,broad_jump_z,bench_reps_z,cone_drill_z,shuttle_z,speed_score_z,burst_score_z,agility_score_z,bmi_z,yards_per_carry,rush_td_rate,reception_rate,yards_from_scrimmage,rush_yards_flag,rec_yards_flag,_split,weighted_av_pred,surplus_value,surplus_value_percentile,pro_bowl_probability,peak_value_percentile,availability_factor,sleeper_score
VereSh00,shane-vereen-1,00-0027994,Shane Vereen,RB,2011,2,56,NWE,california,70.0,210.0,4.49,34.0,115.0,31.0,6.95,4.28,0.0,111.0,0.0,0.0,0.0,142183231.0,7159521167.0,41213.0,272522.0,221244209.0,123.0,25.0,16.0,79.0,0,0,1,False,skill_run,False,False,False,False,62.42,0,0,True,103.33892189968718,74.5,5.615,30.12857142857143,-0.4967507801897647,-0.5615570294687209,-0.4904861522031683,-0.153045512788207,-0.5736025796199266,2.1255271757344385,-0.5465750425479577,0.0819751143841816,0.1012042564466602,-0.4654834887165117,-0.3271999280744941,-0.3208238351721766,50.35418816020576,0.000289858372961,0.001916695788127,7380765376.0,False,False,train,24.178766,-3.94376,0.12811387900355872,0.31194073,0.7953736654804271,0.37779322,34.826708036968725
IngrMa01,mark-ingram-1,00-0027966,Mark Ingram,RB,2011,1,28,NOR,alabama,69.0,215.0,4.62,31.5,118.0,21.0,7.13,4.62,0.0,1.0,0.0,0.0,0.0,143271158.0,7281658875.0,121713.0,73221.0,54334282.0,31.0,66.0,51.0,156.0,3,0,5,False,skill_run,False,False,False,False,80.45,1,0,True,94.3844725856833,74.75,5.875,31.746481831547992,-1.04571684125175,-0.2784496105167604,0.4702599191226237,-0.9255149779652818,-0.0803673943972969,0.1123626700828779,0.1756479342781746,2.1812737167227283,-0.8139918434019182,-0.4063985218818691,1.0586999854570092,0.5391500032675003,50.824317864451125,0.0008495289749804,0.0005110658769157,7335993157.0,False,False,train,53.18582,9.481316,0.9395017793594306,0.6591011,0.9857651245551602,0.83102846,87.09796576419335
McCaCh01,christian-mccaffrey-1,00-0033280,Christian McCaffrey,RB,2017,1,8,CAR,stanford,71.0,202.0,4.48,37.5,121.0,10.0,6.57,4.22,2.0,3.0,39.0,2.0,0.0,42337253.0,30020191603.0,813.0,174537.0,251645310.0,253.0,86.0,43.0,112.0,4,3,5,False,skill_run,False,False,False,False,94.73,1,0,True,100.2926967482624,79.25,5.395,28.170204324538783,0.0522152808722206,-1.0145288997918576,-0.5643896961513046,0.9284117384596976,0.4128677908253326,-2.1021182861338383,-2.07126799362535,-0.2884893448520356,-0.2101374330399964,0.6571308811416973,-1.4998844702934628,-1.3617618700785177,709.0727308878543,1.920294639805752e-05,0.0041225395516331,30271836913.0,False,False,train,67.94338,24.238876,0.994661921708185,0.80173427,0.99644128113879,1.0,95.74998786440948
BurkRe00,rex-burkhead-1,00-0030288,Rex Burkhead,RB,2013,6,190,CIN,nebraska,70.0,214.0,4.73,39.0,125.0,21.0,6.85,4.09,301.0,421.0,35011.0,300.0,0.0,8117228498.0,3499511357675.0,37155.0,13152111.0,9014817792.0,1022.0,21.0,4.0,115.0,0,0,0,False,skill_run,False,False,False,False,7.76,0,1,True,85.50651497301251,82.0,5.47,30.70244897959184,-0.4967507801897647,-0.3350710943071525,1.283198902552143,1.3918934175659423,1.0705147044555057,0.1123626700828779,-0.9478100296735896,-1.0911623398638326,-1.721370052470619,1.3070655163227656,-1.100105649082451,-0.0157885999468988,431.1214546365478,4.577301231467687e-06,0.0016202711311182,3508526175467.0,False,False,train,12.573853,6.013907,0.8612099644128114,0.20240869,0.5640569395017794,0.19646645,53.7070401596217
BallMo00,montee-ball-1,00-0030522,Montee Ball,RB,2013,2,58,DEN,wisconsin,70.0,214.0,4.66,32.0,118.0,15.0,6.88,4.4,2.0,2.0,57.0,1.0,0.0,98163307356.0,39199619231830.0,4183322.0,9162410.0,9212830672.0,60.0,7.0,7.0,21.0,0,0,0,False,skill_run,False,False,False,False,61.22,0,0,True,90.76117345343056,75.0,5.640000000000001,30.70244897959184,-0.4967507801897647,-0.3350710943071525,0.7658740949151757,-0.7710210849298669,-0.0803673943972969,-1.0955360333080582,-0.8274395335358996,0.8229040328566108,-1.1843138049363369,-0.3473135550472265,-0.1939403210041553,-0.0157885999468988,399.3306693474404,4.261594390690937e-05,9.333844026639724e-05,39208832062502.0,False,False,train,22.808071,-5.314455,0.08540925266903915,0.29742366,0.7740213523131673,0.3563761,31.972792970805408
WillKe05,kerwynn-williams-1,00-0030117,Kerwynn Williams,RB,2013,7,230,IND,utah st.,68.0,195.0,4.48,35.0,118.0,17.0,7.15,4.15,0.0,1.0,0.0,0.0,0.0,8181218.0,4515421512.0,4315.0,12745.0,11063697.0,5.0,6.0,0.0,40.0,0,0,0,False,skill_run,False,False,False,False,1.59,0,1,True,96.81720725698598,76.5,5.65,29.64641003460208,-1.5946829023137354,-1.4108792863246022,-0.5643896961513046,0.1559422732826228,-0.0803673943972969,-0.6929031321777461,0.2558949317033024,-0.7206978806276152,-0.5653524011460207,0.0071962459606289,-0.1406364781760216,-0.5771088457366685,551.9253382564797,0.0005274275786319,0.001557836498184,4526485209.0,False,False,train,12.586073,7.1771855,0.896797153024911,0.20250736,0.5658362989323843,0.19665739,55.171906974073835
SingDe00,devin-singletary-1,00-0035250,Devin Singletary,RB,2019,3,74,BUF,florida atlantic,67.0,203.0,4.66,35.0,117.0,15.0,7.32,4.4,11.0,11.0,123.0,0.0,0.0,152301261.0,102119201348.0,123222.0,26196.0,16319836.0,10.0,39.0,28.0,110.0,0,0,5,False,skill_run,False,False,False,False,52.04,0,0,True,86.09587949087104,76.0,5.86,31.790822009356205,-2.1436489633757208,-0.9579074160014656,0.7658740949151757,0.1559422732826228,-0.2447791228048401,-1.0955360333080582,0.9379944098168724,0.8229040328566108,-1.6611336170161553,-0.1109736877086562,0.9787442212148086,0.5627183002737336,670.5079175148786,0.0008090674968213,0.000172001202275,102135521184.0,False,False,train,32.209515,12.057232,0.9608540925266904,0.40383184,0.8861209964412812,0.50327367,74.29869448428053
BellLe00,leveon-bell-1,00-0030496,Le'Veon Bell,RB,2013,2,48,PIT,michigan st.,73.0,230.0,4.6,31.5,118.0,24.0,6.75,4.24,1.0,1.0,29.0,0.0,0.0,107182382.0,6059481793.0,81312.0,113532.0,97267167.0,1.0,61.0,55.0,96.0,3,2,5,False,skill_run,False,False,False,False,67.34,0,0,True,102.73691131749818,74.75,5.495,30.34152749108651,1.1501474029961911,0.5708726463391209,0.3224528312263445,-0.9255149779652818,-0.0803673943972969,0.7163120217783461,-1.3490450167992178,-0.1650011917732947,0.0396753206554556,-0.4063985218818691,-0.966846042012112,-0.2076305197925575,56.53430797050209,0.0007586321416144,0.0010592412473161,6156748960.0,False,False,train,43.902653,15.780127,0.9839857651245552,0.5486289,0.9501779359430605,0.68597895,83.05514772485584
OlliQa00,oadree-ollison-1,00-0035273,Qadree Ollison,RB,2019,5,152,ATL,pittsburgh,73.0,228.0,4.58,29.5,114.0,19.0,7.53,4.31,0.0,1.0,0.0,0.0,0.0,2123390194.0,11211273981213.0,112511.0,1422311.0,773819466.0,1020.0,1.0,1.0,24.0,0,0,0,False,skill_run,False,False,False,False,17.95,0,1,True,103.6341597711645,71.75,5.92,30.0776881215988,1.1501474029961911,0.4576296787583367,0.1746457433300718,-1.5434905501069416,-0.7380143080274698,-0.2902702310474341,1.780587882780695,0.2672073440022848,0.1313792609643672,-1.11541812389758,1.2985672781836153,-0.3478700255726165,5279.893451939432,5.2986493164524806e-05,0.0006698302573022,11212047800679.0,False,False,train,10.498859,2.2956066,0.7064056939501779,0.18617521,0.4928825622775801,0.16404468,45.11827711108741
SnelBe00,benjamin-snell-jr-1,00-0035217,Benny Snell Jr.,RB,2019,4,122,PIT,kentucky,70.0,224.0,4.66,29.5,119.0,16.0,7.07,4.33,201.0,421.0,16043.0,1.0,0.0,186262288.0,109113331434.0,131916.0,21017.0,3972105.0,0.0,8.0,8.0,63.0,0,0,0,False,skill_run,False,False,False,False,28.96,0,0,True,95.00234978303013,74.25,5.7,32.137142857142855,-0.4967507801897647,0.2311437435967683,0.7658740949151757,-1.5434905501069416,0.0840443340102462,-0.8942195827429021,-0.0650930579972016,0.3906954970810258,-0.7508412485001389,-0.5245684555511543,0.1258827359646513,0.7467994881162986,585.8047412904109,0.0007082270996263,0.0001128355086027,109117303539.0,False,False,train,13.404339,1.7790728,0.6619217081850534,0.20919524,0.5871886120996441,0.20944281,46.593401506012874
HardMo00,montario-hardesty-1,00-0027666,Montario Hardesty,RB,2010,2,59,CLE,tennessee,72.0,225.0,4.49,41.0,124.0,21.0,6.87,4.14,0.0,1.0,0.0,0.0,0.0,61078976282.0,183843732711345.0,43613.0,63425.0,542524302.0,1.0,4.0,4.0,23.0,0,0,0,False,skill_run,False,False,False,False,60.63,0,0,True,110.72027346395056,82.5,5.505,30.51215277777778,0.601181341934206,0.2877652273871604,-0.4904861522031683,2.009868989707602,0.9061029760479624,0.1123626700828779,-0.8675630322484618,-0.7824419571669884,0.8556207399550633,1.4252354499920508,-0.9135421991839784,-0.1169374366275025,3009.9347419076475,7.140427468633388e-07,1.0384096764681922e-06,183844275235647.0,False,False,train,11.022924,-17.099602,0.0035587188612099642,0.19017802,0.5124555160142349,0.1722332,17.639683392760595
GaskMy00,myles-gaskin-1,00-0035311,Myles Gaskin,RB,2019,7,234,MIA,washington,69.0,205.0,4.58,35.5,118.0,24.0,7.19,4.27,1.0,1.0,2.0,1.0,0.0,227237222257.0,1302137313801269.0,14102112.0,6191921.0,1913723277.0,131.0,13.0,13.0,47.0,0,0,1,False,skill_run,False,False,False,False,1.23,0,1,True,93.17983663635404,76.75,5.73,30.269901281243435,-1.04571684125175,-0.8446644484206813,0.1746457433300718,0.3104361663180378,-0.0803673943972969,0.7163120217783461,0.4163889265535544,0.0202310378448084,-0.9371125495339352,0.0662812127952715,0.285794264449057,-0.2457022612797943,5730.299379951855,6.205898778348399e-05,2.7248709249742023e-05,1302139227524546.0,False,False,train,15.839809,10.430922,0.9430604982206405,0.23005342,0.6583629893238434,0.24749704,60.44068887856295
HarpJa01,jamie-harper-1,00-0028068,Jamie Harper,RB,2011,4,130,TEN,clemson,71.0,233.0,4.53,36.5,120.0,24.0,7.16,4.39,0.0,1.0,0.0,0.0,0.0,3480197.0,133418760.0,147.0,41137.0,2149320.0,3.0,1.0,1.0,23.0,0,0,0,False,skill_run,False,False,False,False,25.77,0,0,True,110.660622427069,78.25,5.775,32.49335449315612,0.0522152808722206,0.7407370977102972,-0.1948719764106164,0.6194239523888677,0.2484560624177894,0.7163120217783461,0.2960184304158645,0.7611599563172377,0.8495240617126013,0.420791013803127,0.5256615571756632,0.9361379628276456,38.3365539364582,4.223898819520849e-05,0.0118203078733761,135568080.0,False,False,train,8.779624,-2.845642,0.18861209964412812,0.1735005,0.39501779359430605,0.13718162,21.658482328189866
McGuEl00,elijah-mcguire-1,00-0033295,Elijah McGuire,RB,2017,6,188,NYJ,louisiana,70.0,214.0,4.53,36.0,120.0,15.0,7.26,4.56,0.0,12.0,0.0,0.0,0.0,103166210232.0,863126410581127.0,814137.0,22453329.0,384468293238.0,3232.0,6.0,6.0,24.0,0,0,0,False,skill_run,False,False,False,False,8.19,0,1,True,101.63679484717926,78.0,5.91,30.70244897959184,-0.4967507801897647,-0.3350710943071525,-0.1948719764106164,0.4649300593534527,0.2484560624177894,-1.0955360333080582,0.6972534175414927,1.810809257486511,-0.072762894996789,0.3617060469684844,1.2452634353554817,-0.0157885999468988,8366.367327443062,7.891508258073743e-06,0.0002176422779271,863510878874365.0,False,False,train,7.3347535,0.77480793,0.5871886120996441,0.16338396,0.30782918149466193,0.11460552,35.20391806204442
SimsCh00,charles-sims-1,00-0031390,Charles Sims,RB,2014,3,69,TAM,west virginia,72.0,214.0,4.48,37.5,126.0,17.0,7.16,4.3,0.0,1.0,0.0,0.0,0.0,132110142208.0,6988218511095.0,991111.0,70513745.0,759575373401.0,1433.0,13.0,13.0,47.0,0,0,0,False,skill_run,False,False,False,False,54.83,0,0,True,106.2506787333077,81.75,5.73,29.0204475308642,0.601181341934206,-0.3350710943071525,-0.5643896961513046,0.9284117384596976,1.2349264328630487,-0.6929031321777461,0.2960184304158645,0.2054632674629171,0.3988025122846168,1.247980549488123,0.285794264449057,-0.90982898652346,52.89691157922184,7.502156787020571e-06,0.0005337496714595,7747793884496.0,False,False,train,23.648895,3.4966125,0.7935943060498221,0.30628288,0.7900355871886121,0.369514,61.06042168663278
WhitJa02,james-white-2,00-0031062,James White,RB,2014,4,130,NWE,wisconsin,69.0,204.0,4.57,32.0,114.0,23.0,7.05,4.2,1.0,2.0,3.0,1.0,0.0,156141125221.0,10527138061444.0,1461213.0,1115839.0,88150132300.0,12.0,37.0,37.0,95.0,0,0,0,False,skill_run,False,False,False,False,25.77,0,0,True,93.53956863848396,73.0,5.625,30.12224322621298,-1.04571684125175,-0.9012859322110734,0.1007421993819355,-0.7710210849298669,-0.7380143080274698,0.5149955712131901,-0.1453400554223294,-0.4119774979307711,-0.9003458748010577,-0.8199932897243671,-0.2738960852463605,-0.3241874877345231,67.42066221531344,9.358284039082076e-06,7.146349165991067e-06,10615288193744.0,False,False,train,26.463924,14.838658,0.9822064056939501,0.33697504,0.8256227758007118,0.41349882,70.81018947833797
JoneAa00,aaron-jones-6,00-0033293,Aaron Jones,RB,2017,5,182,GNB,texas-el paso,69.0,208.0,4.56,37.5,127.0,16.0,6.82,4.2,1.0,11.0,3.0,1.0,0.0,15524232229.0,81113212091773.0,411117.0,430928.0,14293106233.0,313.0,67.0,55.0,126.0,1,0,7,False,skill_run,False,False,False,False,9.56,0,1,True,96.21304507265586,82.25,5.51,30.7128754463348,-1.04571684125175,-0.6747999970495051,0.0268386554337925,0.9284117384596976,1.399338161270592,-0.8942195827429021,-1.0681805258112758,-0.4119774979307711,-0.6271012430217798,1.3661504831574085,-0.8868902777699117,-0.0102465819156057,5224.9419420723225,2.6482275834035383e-05,2.7758409797233396e-05,81127505198006.0,False,False,train,34.231453,26.0282,0.99644128113879,0.42838892,0.8985765124555161,0.53486645,77.09428930515921
StarJa00,james-starks-1,00-0027791,James Starks,RB,2010,6,193,GNB,buffalo,74.0,218.0,4.5,36.0,119.0,15.0,6.89,4.23,1.0,1.0,5.0,0.0,0.0,175251272.0,70411031333.0,61216.0,344152.0,226311361.0,21.0,26.0,26.0,76.0,0,0,0,False,skill_run,False,False,False,False,7.14,0,1,True,106.32525529644872,77.5,5.5600000000000005,27.986486486486488,1.6991134640581766,-0.1085851591455841,-0.416582608255032,0.4649300593534527,0.0840443340102462,-1.0955360333080582,-0.7873160348233376,-0.2267452683126624,0.4064246649523454,0.2435361132991992,-0.620371063629234,-1.4594140849904211,401.77187035195954,0.0003493041693871,0.0019637632073791,70637342694.0,False,False,train,13.103478,6.543533,0.8772241992882562,0.20671755,0.5800711743772242,0.20474187,54.91957970758986
AbduAm00,ameer-abdullah-1,00-0032104,Ameer Abdullah,RB,2015,2,54,DET,nebraska,69.0,205.0,4.6,42.5,130.0,24.0,6.79,3.95,0.0,1.0,0.0,0.0,0.0,42226281264.0,150113716901611.0,38919.0,1242622.0,11178232269.0,223.0,22.0,10.0,154.0,0,0,2,False,skill_run,False,False,False,False,63.63,0,0,True,91.56985573950924,86.25,5.37,30.269901281243435,-1.04571684125175,-0.8446644484206813,0.3224528312263445,2.473350668813847,1.8925733464932213,0.7163120217783461,-1.1885510219489657,-1.9555794114149967,-1.1016618351408962,2.3115099525116896,-1.633144077363797,-0.2457022612797943,3554.9831149727693,9.21677183853279e-07,2.9427692015574125e-05,150124895133880.0,False,False,train,25.718092,-2.4044342,0.2206405693950178,0.32869452,0.8113879003558719,0.40184516,39.664174969510256
FreeRo00,royce-freeman-1,00-0034838,Royce Freeman,RB,2018,3,71,DEN,oregon,71.0,229.0,4.54,34.0,118.0,17.0,6.9,4.16,1.0,1.0,26.0,1.0,0.0,252283168244.0,136518369451475.0,1817916.0,16262314.0,158348144164.0,1210.0,13.0,9.0,79.0,0,0,0,False,skill_run,False,False,False,False,53.7,0,0,True,107.80578507128922,76.0,5.53,31.93552866494743,0.0522152808722206,0.5142511625487288,-0.12096843246248,-0.153045512788207,-0.0803673943972969,-0.6929031321777461,-0.7471925361107719,-0.6589538040882474,0.5577433031096553,-0.1109736877086562,-0.7802825921136396,0.6396347585816891,541.1315007723342,7.205855280213428e-06,6.446055879665988e-05,136676717595639.0,False,False,train,16.915897,-3.2363853,0.16903914590747332,0.23972183,0.6797153024911032,0.2643109,30.436526432739463
ScotDa01,darel-scott-1,00-0028159,Da'Rel Scott,RB,2011,7,221,NYG,maryland,71.0,211.0,4.4,34.0,117.0,19.0,7.15,4.2,11.0,21.0,94.0,11.0,0.0,1420985122.0,1351133425708.0,845.0,1211214.0,57171111170.0,1003.0,1.0,1.0,20.0,0,0,0,False,skill_run,False,False,False,False,2.57,0,1,True,112.59049928283584,75.5,5.675000000000001,29.42531243800833,0.0522152808722206,-0.5049355456783288,-1.1556180477364084,-0.153045512788207,-0.2447791228048401,-0.2902702310474341,0.2558949317033024,-0.4119774979307711,1.0467685498603712,-0.2291436213779413,-0.0073768711056828,-0.6946296605251165,950.8427673094244,5.946578798873589e-07,0.0008523762713963,1408304536878.0,False,False,train,5.2732296,-0.13565779,0.4412811387900356,0.1497786,0.11921708185053381,0.08239421,24.679043453942416
StacZa00,zac-stacy-1,00-0030536,Zac Stacy,RB,2013,5,160,STL,vanderbilt,68.0,216.0,4.55,33.0,122.0,27.0,6.7,4.17,21.0,64.0,4324.0,10.0,20.0,10766201207.0,47833111931141.0,331410.0,792010.0,7232106205.0,0.0,11.0,10.0,35.0,0,0,1,False,skill_run,False,False,False,False,15.46,0,1,True,100.79480759748448,77.5,5.4350000000000005,32.839100346020764,-1.5946829023137354,-0.2218281267263683,-0.0470648885143437,-0.4620332988590369,0.5772795192328759,1.3202613734738142,-1.5496625103620318,-0.5972097275488798,-0.1588188231751727,0.2435361132991992,-1.2866690989809189,1.1199135215146965,4442.895967803456,3.078244532384578e-05,7.356448061597146e-05,47840344037346.0,False,False,train,15.826855,7.623602,0.9039145907473309,0.22993873,0.6565836298932385,0.24729462,58.83292345681437
MathRy00,ryan-mathews-1,00-0027864,Ryan Mathews,RB,2010,1,12,SDG,fresno st.,72.0,218.0,4.37,36.0,121.0,19.0,7.0,4.33,0.0,1.0,0.0,0.0,0.0,145113276.0,8666061808.0,14619.0,811.0,146122.0,20.0,44.0,37.0,86.0,1,0,5,False,skill_run,False,False,False,False,91.78,1,0,True,119.5530723552624,78.5,5.665,29.562885802469136,0.601181341934206,-0.1085851591455841,-1.3773286795808242,0.4649300593534527,0.4128677908253326,-0.2902702310474341,-0.3459575489851436,0.3906954970810258,1.7583834685835311,0.4798759806377696,-0.0606807139338211,-0.621504786561293,59.71928997040905,0.0001007419886241,5.588737449494284e-06,8666207930.0,False,False,train,45.98927,2.2847633,0.7046263345195729,0.5743114,0.9661921708185054,0.71858233,73.36677154824403
BallKa00,kalen-ballage-1,00-0034799,Kalen Ballage,RB,2018,4,131,MIA,arizona st.,73.0,228.0,4.46,33.5,122.0,15.0,6.91,4.35,3.0,4.0,30.0,1.0,0.0,42125126157.0,126653536669.0,34146.0,6124420.0,646046991.0,1010.0,6.0,3.0,52.0,0,0,1,False,skill_run,False,False,False,False,25.38,0,0,True,115.24587982827433,77.75,5.63,30.0776881215988,1.1501474029961911,0.4576296787583367,-0.7121967840475839,-0.307539405823622,0.5772795192328759,-1.0955360333080582,-0.7070690373982097,0.5141836501597612,1.3181636779782444,0.3026210801338418,-0.2472441638322937,-0.3478700255726165,3.0066031421950714,8.105851095314976e-07,0.000145386389519,127299583660.0,False,False,train,8.116672,-3.5085945,0.14590747330960854,0.16879852,0.3487544483985765,0.126823,18.723818298522055
BurtMi00,michael-burton-1,00-0031595,Michael Burton,RB,2015,5,168,DET,rutgers,71.0,242.0,4.65,33.0,115.0,25.0,7.2,4.34,1.0,1.0,-2.0,0.0,0.0,10291.0,449612.0,0.0,1031915.0,6834149150.0,1020.0,1.0,0.0,147.0,0,0,1,False,skill_run,False,False,False,False,13.15,0,1,True,103.52221364928889,74.0,5.77,33.74846260662567,0.0522152808722206,1.250330451823826,0.6919705509670393,-0.4620332988590369,-0.5736025796199266,0.917628472343502,0.4565124252661165,0.4524395736203935,0.1199377249702411,-0.5836534223857969,0.4990096357615916,1.6032701723810503,43.68982606160723,0.0,100.27353998639587,6834598762.0,False,False,train,4.923386,-3.2798667,0.16548042704626334,0.1475647,0.08718861209964412,0.07692791,12.852841532487568
GerhTo00,toby-gerhart-1,00-0027888,Toby Gerhart,RB,2010,2,51,MIN,stanford,72.0,231.0,4.5,38.0,118.0,22.0,6.94,4.25,1.0,1.0,18.0,1.0,0.0,10612210343.0,37514011361871.0,11527.0,151311.0,124114157.0,0.0,16.0,13.0,82.0,0,0,0,False,skill_run,False,False,False,False,65.47,0,0,True,112.665752171925,78.0,5.595000000000001,31.325810185185187,0.601181341934206,0.6274941301295129,-0.416582608255032,1.0829056314951124,-0.0803673943972969,0.313679120648034,-0.5866985412605198,-0.1032571152339269,1.0544598269207082,0.3617060469684844,-0.4338076137307615,0.3155488633157468,3534.985657970481,1.0862016137480172e-06,1.4258198349772382e-05,37514135476028.0,False,False,train,21.463306,-6.6592197,0.05693950177935943,0.28356734,0.7615658362989324,0.33536416,29.88752683922914
JackJu01,justin-jackson-5,00-0034440,Justin Jackson,RB,2018,7,251,LAC,northwestern,72.0,199.0,4.52,38.5,122.0,13.0,6.81,4.07,1.0,1.0,12.0,1.0,0.0,245312298287.0,1187141815241311.0,1051511.0,22213544.0,201162219276.0,1000.0,12.0,10.0,59.0,0,0,0,False,skill_run,False,False,False,False,0.21,0,1,True,95.3518959439031,80.25,5.44,26.98630401234568,0.601181341934206,-1.1843933511630338,-0.2687755203587593,1.2373995245305274,0.5772795192328759,-1.4981689344383702,-1.1083040245238416,-1.214650492942568,-0.7151156251893109,0.8934707484802676,-1.2600171775668567,-1.99104473638158,4839.308194212218,4.2864177921067705e-06,9.055210095505096e-05,1187342977460587.0,False,False,train,11.607321,6.1984334,0.8665480427046264,0.19471896,0.5302491103202847,0.18136439,52.78857124604789
GrayCy00,cyrus-gray-1,00-0029298,Cyrus Gray,RB,2012,6,182,KAN,texas a&m,70.0,206.0,4.4,32.5,114.0,21.0,7.17,,10.0,11.0,140.0,10.0,0.0,75159200198.0,36375711331045.0,151212.0,10283431.0,60226251239.0,213.0,1.0,1.0,35.0,0,0,0,False,skill_run,False,True,False,False,9.56,0,1,True,109.92247797281604,73.25,,29.55469387755102,-0.4967507801897647,-0.7880429646302892,-1.1556180477364084,-0.6165271918944519,-0.7380143080274698,0.1123626700828779,0.3361419291284266,,0.7740814630705298,-0.7609083228897245,,-0.6258590703974565,483.982150358393,2.011889424071117e-06,0.0001368219855042,36435937582284.0,False,False,train,6.0867243,-0.4732213,0.40569395017793597,0.15503246,0.2508896797153025,0.09510507,26.24830205775665
RodgJa00,jacquizz-rodgers-1,00-0028083,Jacquizz Rodgers,RB,2011,5,145,ATL,oregon st.,66.0,196.0,4.59,33.0,113.0,,7.31,4.26,11.0,11.0,1411.0,11.0,0.0,259273256.0,125314401184.0,112114.0,297844.0,247522287.0,113.0,24.0,17.0,110.0,0,0,0,False,skill_run,False,True,False,False,20.28,0,1,True,88.31517317540464,73.0,5.785,31.631772268135904,-2.692615024437706,-1.3542578025342102,0.2485492872782081,-0.4620332988590369,-0.9024260364350132,,0.897870911104307,-0.0415130386945592,-1.4343090683164037,-0.8199932897243671,0.5789654000037968,0.478178009162174,483.32945370964137,0.0004324163692378,0.0011487648382832,125561923471.0,False,False,train,19.368656,11.165403,0.9519572953736655,0.2627804,0.7277580071174378,0.30263525,63.94176511843009
TodmJo00,jordan-todman-1,00-0028121,Jordan Todman,RB,2011,6,183,SDG,connecticut,69.0,203.0,4.4,38.0,126.0,25.0,7.24,4.18,0.0,1.0,0.0,0.0,0.0,47235334.0,29611881695.0,31414.0,22119.0,418594.0,0.0,5.0,,74.0,0,0,0,False,skill_run,False,False,False,False,9.32,0,1,True,108.32166518680415,82.0,5.71,29.974585171182525,-1.04571684125175,-0.9579074160014656,-1.1556180477364084,1.0829056314951124,1.2349264328630487,0.917628472343502,0.6170064201163685,-0.535465651009512,0.6104692109966241,1.3070655163227656,0.1791865787927849,-0.402672714189252,626.9010756862649,0.0006650529876638,0.0004682723318945,29612300289.0,False,False,train,8.780685,2.2207398,0.697508896797153,0.17350812,0.39679715302491103,0.13719821,42.050425876926276
JohnKe06,kerryon-johnson-1,00-0034349,Kerryon Johnson,RB,2018,2,43,DET,auburn,71.0,213.0,,40.0,126.0,11.0,7.07,4.29,31.0,31.0,113.0,11.0,0.0,52182285.0,2088951391.0,31118.0,141724.0,159125194.0,2.0,11.0,11.0,35.0,0,0,1,False,skill_run,False,True,False,False,70.51,0,0,True,,83.0,5.68,29.70422535211268,0.0522152808722206,-0.3916925780975446,,1.7008812036367722,1.2349264328630487,-1.9008018355686824,-0.0650930579972016,0.1437191909235494,,1.543405383661336,0.0192750503083792,-0.5463780584021374,40.03181138963156,0.0005963326443063,0.0027159408600064,2248076585.0,False,False,train,30.01803,1.895504,0.6708185053380783,0.37775254,0.8629893238434164,0.46903172,61.028212712434694
HineNy00,nyheim-hines-1,00-0034367,Nyheim Hines,RB,2018,4,104,IND,north carolina st.,68.0,198.0,4.38,35.5,119.0,,7.18,4.35,0.0,1.0,0.0,0.0,0.0,4813197.0,243441112.0,1012.0,204326.0,256525152.0,100.0,25.0,22.0,85.0,0,0,0,False,skill_run,False,True,False,False,36.83,0,0,True,107.5966485232503,77.25,5.765,30.10250865051903,-1.5946829023137354,-1.241014834953426,-1.3034251356326878,0.3104361663180378,0.0840443340102462,,0.3762654278409887,0.5141836501597612,0.5363683478902774,0.1844511464645566,0.4723577143475247,-0.3346770789864743,50.57784088205823,0.0002102552627702,0.0424512023920899,499966264.0,False,False,train,24.222546,12.59728,0.9679715302491103,0.31241077,0.797153024911032,0.37847728,68.47968280156313
KellJo00,john-kelly-6,00-0034808,John Kelly,RB,2018,6,176,LAR,tennessee,70.0,216.0,,35.0,120.0,15.0,7.13,4.51,1.0,1.0,10.0,0.0,0.0,4098189.0,165630778.0,159.0,637.0,51299.0,0.0,1.0,1.0,15.0,0,0,0,False,skill_run,False,True,False,False,11.03,0,1,True,,77.5,5.82,30.98938775510204,-0.4967507801897647,-0.2218281267263683,,0.1559422732826228,0.2484560624177894,-1.0955360333080582,0.1756479342781746,1.5020888747896668,,0.2435361132991992,0.7655288499022693,0.136729017665741,40.41560259909926,3.879762499972549e-05,0.000155434510219,165682077.0,False,False,train,7.198711,0.63876534,0.5640569395017794,0.16245629,0.30604982206405695,0.11247985,34.18199696203568
