pfr_id,cfb_id,gsis_id,player_name,position,draft_year,draft_round,draft_pick,draft_team,college,height_in,weight_lbs,forty_yard,vertical_jump,broad_jump,bench_reps,cone_drill,shuttle,col_pass_completions,col_pass_attempts,col_pass_yards,col_pass_tds,col_pass_ints,col_rush_attempts,col_rush_yards,col_rush_tds,col_receptions,col_rec_yards,col_rec_tds,weighted_av,draft_team_av,nfl_games,pro_bowls,all_pro,seasons_started,hof,position_group,missing_outcome,missing_combine,missing_height_weight,missing_college_stats,pick_value,is_early_pick,is_day_3_pick,missing_age,speed_score,burst_score,agility_score,bmi,height_in_z,weight_lbs_z,forty_yard_z,vertical_jump_z,broad_jump_z,bench_reps_z,cone_drill_z,shuttle_z,speed_score_z,burst_score_z,agility_score_z,bmi_z,yards_per_carry,rush_td_rate,reception_rate,yards_from_scrimmage,rush_yards_flag,rec_yards_flag
HaviSt00,stanley-havili-1,00-0028178,Stanley Havili,RB,2011,7,240,PHI,southern california,72.0,227.0,4.64,,,,,,,,,,,81.0,509.0,3.0,116.0,1290.0,12.0,1.0,0.0,28.0,0,0,1,False,skill_run,False,True,False,False,0.77,0,1,True,97.94537438974045,,,30.783371913580247,0.601181341934206,0.4010081949679446,0.6180670070189029,,,,,,-0.4500472468402697,,,0.027224663353583718,6.283950617283951,0.037037037037037035,1.4320987654320987,1799.0,False,False
MoreKn00,knowshon-moreno-1,00-0026988,Knowshon Moreno,RB,2009,1,12,DEN,georgia,71.0,217.0,4.5,35.5,115.0,25.0,6.84,4.27,,,,,,,,,,,,33.0,32.0,63.0,0,0,3,False,skill_run,False,False,False,True,91.78,1,0,True,105.83752476756592,75.25,5.555,30.262051180321365,0.05221528087222063,-0.16520664293597626,-0.4165826082550254,0.3104361663180377,-0.5736025796199266,0.9176284723435021,-0.9879335283861551,0.02023103784480846,0.3565758063393944,-0.2882285882125839,-0.647022985043296,-0.24987485415617697,,,,,True,True
CoffGl00,glen-coffee-1,00-0027048,Glen Coffee,RB,2009,3,74,SFO,alabama,72.0,209.0,4.5,36.0,121.0,24.0,7.35,4.51,,,,,,,,,,,,2.0,2.0,14.0,0,0,0,False,skill_run,False,False,False,True,52.04,0,0,True,101.93568053650358,78.5,5.93,28.342399691358025,0.601181341934206,-0.618178513259113,-0.4165826082550254,0.46493005935345266,0.41286779082533265,0.7163120217783461,1.0583649059545552,1.5020888747896668,-0.04221506256421437,0.4798759806377695,1.3518711210117584,-1.2702342364761623,,,,,True,True
GreeSh00,shonn-greene-1,00-0026899,Shonn Greene,RB,2009,3,65,NYJ,iowa,70.0,227.0,4.55,37.0,121.0,19.0,7.1,4.4,,,,,,,,,,,,23.0,20.0,85.0,0,0,2,False,skill_run,False,False,False,True,57.11,0,0,True,105.92787650291193,79.0,5.75,32.56755102040816,-0.49675078018976476,0.4010081949679446,-0.047064888514337176,0.7739178454242825,0.41286779082533265,-0.2902702310474341,0.055277438140481125,0.8229040328566108,0.365810272123225,0.5980459143070546,0.39240195010533374,0.9755759145352613,,,,,True,True
DixoAn00,anthony-dixon-1,00-0027772,Anthony Dixon,RB,2010,6,173,SFO,mississippi st.,73.0,233.0,4.67,33.0,121.0,15.0,7.09,4.49,,,,,,,,,,,,7.0,3.0,96.0,0,0,0,False,skill_run,False,False,False,True,11.8,0,1,True,97.97570437467157,77.0,5.79,30.73728654531807,1.1501474029961913,0.7407370977102972,0.8397776388633186,-0.4620332988590369,0.41286779082533265,-1.0955360333080582,0.015153939427919016,1.3786007217109313,-0.4469473483491351,0.12536617962991406,0.6056173214178731,0.0027287388775336686,,,,,True,True
BrowAn03,andre-brown-1,00-0027094,Andre Brown,RB,2009,4,129,NYG,north carolina st.,72.0,224.0,4.37,37.0,115.0,24.0,7.35,4.33,,,,,,,,,,,,7.0,7.0,22.0,0,0,1,False,skill_run,False,False,False,True,26.16,0,0,True,122.84352388797605,76.0,5.84,30.376543209876544,0.601181341934206,0.23114374359676834,-1.3773286795808175,0.7739178454242825,-0.5736025796199266,0.7163120217783461,1.0583649059545552,0.3906954970810258,2.094686495590537,-0.11097368770865619,0.8721365355585461,-0.18901848661804,,,,,True,True
FiamTo00,tony-fiammetta-1,00-0027093,Tony Fiammetta,RB,2009,4,128,CAR,syracuse,72.0,245.0,4.58,34.0,112.0,30.0,7.31,4.49,,,,,,,,,,,,1.0,0.0,51.0,0,0,2,False,skill_run,False,False,False,True,26.55,0,0,True,111.36126817515485,73.0,5.9,33.22434413580247,0.601181341934206,1.4201949031950023,0.1746457433300784,-0.15304551278820702,-1.0668377648425562,1.9242107251692824,0.8978709111043033,1.3786007217109313,0.9211340774196354,-0.819993289724367,1.1919595925273574,1.3246835631833298,,,,,True,True
GoodMi00,mike-goodson-1,00-0027080,Mike Goodson,RB,2009,4,111,CAR,texas a&m,72.0,208.0,4.43,39.5,118.0,14.0,6.89,4.22,,,,,,,,,,,,7.0,4.0,42.0,0,0,0,False,skill_run,False,False,False,True,33.66,0,0,True,108.01359620861858,78.75,5.555,28.20679012345679,0.601181341934206,-0.6747999970495051,-0.9339074158919929,1.546387310601357,-0.08036739439729697,-1.2968524838732143,-0.787316034823341,-0.28848934485203565,0.5789827937494081,0.5389609474724121,-0.647022985043296,-1.3423152864667034,,,,,True,True
OgboCh00,chris-ogbonnaya-1,00-0027140,Chris Ogbonnaya,RB,2009,7,211,STL,texas,72.0,220.0,4.57,35.0,111.0,19.0,6.85,4.29,,,,,,,,,,,,7.0,0.0,53.0,0,0,1,False,skill_run,False,False,False,True,3.94,0,1,True,100.8760053944435,73.0,5.57,29.834104938271604,0.601181341934206,0.004657808435199999,0.10074219938194207,0.1559422732826228,-1.2312494932500995,-0.2902702310474341,-0.947810029673593,0.1437191909235494,-0.15051994241910296,-0.819993289724367,-0.5670672208010908,-0.4773426865802068,,,,,True,True
DaviJa03,james-davis-1,00-0027130,James Davis,RB,2009,6,195,CLE,clemson,71.0,218.0,4.45,32.0,109.0,17.0,7.15,4.37,,,,,,,,,,,,1.0,0.0,9.0,0,0,0,False,skill_run,False,False,False,True,6.74,0,1,True,111.18506270759437,70.5,5.76,30.401507637373538,0.05221528087222063,-0.10858515914558418,-0.7861003279957137,-0.7710210849298668,-1.5600729500651858,-0.6929031321777461,0.2558949317032988,0.6376718032385021,0.9031248675812206,-1.4108429580707926,0.4457057929334674,-0.17574905309468733,,,,,True,True
RingJa00,javon-ringer-1,00-0027120,Javon Ringer,RB,2009,5,173,TEN,michigan st.,69.0,205.0,4.5,34.0,115.0,23.0,6.87,4.11,,,,,,,,,,,,5.0,5.0,37.0,0,0,0,False,skill_run,False,False,False,True,11.8,0,1,True,99.98475842097241,74.5,5.49,30.269901281243435,-1.0457168412517501,-0.8446644484206813,-0.4165826082550254,-0.15304551278820702,-0.5736025796199266,0.5149955712131901,-0.8675630322484652,-0.9676741867850915,-0.24161049701601875,-0.4654834887165116,-0.9934979634261695,-0.2457022612797905,,,,,True,True
MarsKe00,keith-marshall-1,00-0032806,Keith Marshall,RB,2016,7,242,WAS,georgia,71.0,219.0,4.31,30.5,,25.0,,,,,,,,253.0,1379.0,12.0,24.0,225.0,3.0,,,,0,0,0,False,skill_run,True,True,False,False,0.64,0,1,True,126.930219145066,,,30.54096409442571,0.05221528087222063,-0.05196367535519209,-1.8207499432696486,-1.2345027640361115,,0.9176284723435021,,,2.5123702000154666,,,-0.1016232520331977,5.450592885375494,0.04743083003952569,0.09486166007905138,1604.0,False,False
JacoJo01,joshua-jacobs-1,00-0035700,Josh Jacobs,RB,2019,1,24,OAK,alabama,70.0,220.0,,,,,,,,,,,,252.0,1488.0,16.0,48.0,581.0,5.0,57.0,38.0,105.0,3,1,6,False,skill_run,False,True,False,False,83.21,1,0,True,,,,31.56326530612245,-0.49675078018976476,0.004657808435199999,,,,,,,,,,0.44176425289102456,5.904761904761905,0.06349206349206349,0.19047619047619047,2069.0,False,False
JameLa00,lamichael-james-1,00-0029260,LaMichael James,RB,2012,2,61,SFO,oregon,68.0,194.0,4.35,35.0,123.0,15.0,6.88,4.12,,,,,,,,,,,,2.0,2.0,18.0,0,0,0,False,skill_run,False,False,False,True,59.44,0,0,True,108.36142255856159,79.0,5.5,29.494377162629757,-1.5946829023137354,-1.4675007701149942,-1.5251357674770967,0.1559422732826228,0.741691247640419,-1.0955360333080582,-0.827439533535903,-0.9059301102457239,0.6145326425150457,0.5980459143070546,-0.9401941205980359,-0.6579194346533974,,,,,True,True
WebeMi00,mike-weber-1,00-0035303,Mike Weber,RB,2019,7,218,DAL,ohio st.,70.0,211.0,4.47,33.5,,22.0,,,,,,,,454.0,2676.0,24.0,54.0,297.0,1.0,,,,0,0,0,False,skill_run,True,True,False,False,2.95,0,1,True,105.701794023907,,,30.27204081632653,-0.49675078018976476,-0.5049355456783288,-0.638293240099441,-0.30753940582362194,,0.313679120648034,,,0.3427033455246431,,,-0.24456502636585392,5.894273127753304,0.05286343612334802,0.11894273127753303,2973.0,False,False
GricMa00,marion-grice-1,00-0030999,Marion Grice,RB,2014,6,201,SDG,arizona st.,72.0,208.0,4.67,,,,,,,,,,,294.0,1675.0,25.0,91.0,863.0,14.0,0.0,,10.0,0,0,0,False,skill_run,False,True,False,False,5.6,0,1,True,87.46328974219607,,,28.20679012345679,0.601181341934206,-0.6747999970495051,0.8397776388633186,,,,,,-1.5213764432334544,,,-1.3423152864667034,5.697278911564626,0.08503401360544217,0.30952380952380953,2538.0,False,False
BaxtJa00,jarrod-baxter-1,00-0021253,Jarrod Baxter,RB,2002,5,136,HOU,new mexico,73.0,245.0,4.7,32.5,116.0,23.0,7.1,4.27,,,,,,,,,,,,0.0,0.0,32.0,0,0,1,False,skill_run,False,False,False,True,23.5,0,1,True,100.41640017042097,74.25,5.685,32.320322762244324,1.1501474029961913,1.4201949031950023,1.0614882707077342,-0.6165271918944518,-0.4091908512123834,0.5149955712131901,0.055277438140481125,0.02023103784480846,-0.19749423349444856,-0.5245684555511542,0.04592697172245558,0.8441657735578872,,,,,True,True
LyncMa00,marshawn-lynch-1,00-0025399,Marshawn Lynch,RB,2007,1,12,BUF,california,71.0,215.0,4.46,35.5,125.0,20.0,7.05,4.55,,,,,,,,,,,,74.0,15.0,149.0,5,1,8,False,skill_run,False,False,False,True,91.78,1,0,True,108.67484282052183,80.25,5.8,29.983138266217022,0.05221528087222063,-0.2784496105167604,-0.7121967840475774,0.3104361663180377,1.0705147044555055,-0.08895378048227805,-0.145340055422333,1.7490651809471431,0.6465659916692975,0.8934707484802674,0.6589211642460068,-0.39812645627915433,,,,,True,True
HaynVe00,verron-haynes-1,00-0021279,Verron Haynes,RB,2002,5,166,PIT,georgia,70.0,224.0,4.78,31.5,117.0,25.0,7.27,4.08,,,,,,,,,,,,9.0,9.0,68.0,0,0,0,False,skill_run,False,False,False,True,13.71,0,1,True,85.81563640648699,74.25,5.675,32.137142857142855,-0.49675078018976476,0.23114374359676834,1.652716622292838,-0.9255149779652817,-0.24477912280484018,0.9176284723435021,0.7373769162540512,-1.1529064164032004,-1.6897760682539682,-0.5245684555511542,-0.007376871105678069,0.7467994881163024,,,,,True,True
VickLa00,lawrence-vickers-1,00-0024394,Lawrence Vickers,RB,2006,6,180,CLE,colorado,72.0,245.0,4.82,30.5,104.0,21.0,7.74,4.63,,,,,,,,,,,,3.0,2.0,106.0,0,0,3,False,skill_run,False,False,False,True,10.04,0,1,True,90.78371005600239,67.25,6.1850000000000005,33.22434413580247,0.601181341934206,1.4201949031950023,1.94833079808539,-1.2345027640361115,-2.382131592102902,0.11236267008287798,2.623181355744513,2.243017793262096,-1.1820104348401634,-2.178947526921146,2.7111191131291994,1.3246835631833298,,,,,True,True
EasyOm00,omar-easy-1,00-0021087,Omar Easy,RB,2002,4,107,KAN,penn st.,73.0,244.0,4.53,40.0,123.0,21.0,7.25,4.12,,,,,,,,,,,,0.0,0.0,53.0,0,0,0,False,skill_run,False,False,False,True,35.45,0,0,True,115.8849436575315,81.5,5.6850000000000005,32.18840307750047,1.1501474029961913,1.36357341940461,-0.19487197641060985,1.700881203636772,0.741691247640419,0.11236267008287798,0.657129918828927,-0.9059301102457239,1.3834796682285655,1.1888955826534802,0.04592697172246031,0.7740460206678569,,,,,True,True
LundWa00,wali-lundy-1,00-0024384,Wali Lundy,RB,2006,6,170,HOU,virginia,71.0,214.0,4.48,35.0,111.0,18.0,6.99,4.36,,,,,,,,,,,,5.0,5.0,14.0,0,0,1,False,skill_run,False,False,False,True,12.6,0,1,True,106.2506787333077,73.0,5.675000000000001,29.84368180916485,0.05221528087222063,-0.33507109430715254,-0.5643896961512981,0.1559422732826228,-1.2312494932500995,-0.4915866816125901,-0.3860810476977092,0.5759277266991344,0.39880251228461694,-0.819993289724367,-0.007376871105673335,-0.47225225734064397,,,,,True,True
JohnRu00,rudi-johnson-1,00-0020407,Rudi Johnson,RB,2001,4,100,CIN,auburn,70.0,227.0,4.57,37.5,119.0,24.0,7.32,4.22,,,,,,,,,,,,46.0,45.0,95.0,1,0,5,False,skill_run,False,False,False,True,38.71,0,0,True,104.0856964751758,78.25,5.77,32.56755102040816,-0.49675078018976476,0.4010081949679446,0.10074219938194207,0.9284117384596975,0.08404433401024623,0.7163120217783461,0.9379944098168689,-0.28848934485203565,0.17752890299800292,0.4207910138031269,0.49900963576160107,0.9755759145352613,,,,,True,True
BrowRo05,ronnie-brown-1,00-0023437,Ronnie Brown,RB,2005,1,2,MIA,auburn,72.0,233.0,4.43,34.0,117.0,18.0,7.1,4.08,,,,,,,,,,,,41.0,36.0,132.0,1,0,6,False,skill_run,False,False,False,True,99.24,1,0,True,120.99599959907755,75.5,5.59,31.597029320987655,0.601181341934206,0.7407370977102972,-0.9339074158919929,-0.15304551278820702,-0.24477912280484018,-0.4915866816125901,0.055277438140481125,-1.1529064164032004,1.905858912309552,-0.22914362137794134,-0.4604595351448236,0.45971096329683303,,,,,True,True
MartJa01,jamar-martin-1,00-0021387,Jamar Martin,RB,2002,4,129,DAL,ohio st.,71.0,245.0,4.89,32.0,108.0,23.0,7.53,4.34,,,,,,,,,,,,0.0,0.0,25.0,0,0,0,False,skill_run,False,False,False,True,26.16,0,0,True,85.69601825984289,70.0,5.9350000000000005,34.16683197778219,0.05221528087222063,1.4201949031950023,2.465655605722351,-0.7710210849298668,-1.724484678472729,0.5149955712131901,1.780587882780691,0.4524395736203935,-1.7020017292009335,-1.5290128917400778,1.37852304242583,1.8256475755655213,,,,,True,True
EvanHe00,heath-evans-1,00-0020507,Heath Evans,RB,2001,3,82,SEA,auburn,72.0,246.0,4.56,34.5,111.0,30.0,7.3,4.24,,,,,,,,,,,,8.0,2.0,143.0,0,0,0,False,skill_run,False,False,False,True,47.73,0,0,True,113.79042830708337,72.75,5.77,33.3599537037037,0.601181341934206,1.4768163869853943,0.02683865543379916,0.001448380247207893,-1.2312494932500995,1.9242107251692824,0.8577474123917411,-0.16500119177329473,1.1694081812410557,-0.8790782565590095,0.49900963576160107,1.396764613173871,,,,,True,True
WillCa02,carnell-williams-1,00-0023440,Cadillac Williams,RB,2005,1,5,TAM,auburn,71.0,217.0,4.43,35.5,118.0,19.0,6.94,4.15,,,,,,,,,,,,28.0,27.0,81.0,0,0,4,False,skill_run,False,False,False,True,96.97,1,0,True,112.6872614291838,76.75,5.545,30.262051180321365,0.05221528087222063,-0.16520664293597626,-0.9339074158919929,0.3104361663180377,-0.08036739439729697,-0.2902702310474341,-0.5866985412605233,-0.7206978806276152,1.0566581964310595,0.06628121279527151,-0.7003268278714297,-0.24987485415617697,,,,,True,True
CartRo01,rock-cartwright-1,00-0021357,Rock Cartwright,RB,2002,7,257,WAS,kansas st.,68.0,237.0,4.47,35.0,116.0,30.0,7.18,4.25,,,,,,,,,,,,9.0,9.0,154.0,0,0,0,False,skill_run,False,False,False,True,0.05,0,1,True,118.72665963822729,75.5,5.715,36.031790657439444,-1.5946829023137354,0.9672230328718655,-0.638293240099441,0.1559422732826228,-0.4091908512123834,1.9242107251692824,0.3762654278409851,-0.10325711523392699,1.6739193470084641,-0.22914362137794134,0.20583850020686126,2.816935888766061,,,,,True,True
StitSh00,shyrone-stith-1,00-0018971,Shyrone Stith,RB,2000,7,243,JAX,virginia tech,67.0,204.0,4.6,35.0,111.0,13.0,7.14,4.14,,,,,,,,,,,,0.0,0.0,15.0,0,0,0,False,skill_run,False,False,False,True,0.58,0,1,True,91.1231735163897,73.0,5.64,31.947427043885053,-2.1436489633757208,-0.9012859322110734,0.32245283122635104,0.1559422732826228,-1.2312494932500995,-1.4981689344383702,0.21577143299073312,-0.7824419571669884,-1.14731532137275,-0.819993289724367,-0.19394032100415057,0.6459591474893682,,,,,True,True
TurnMi00,michael-turner-2,00-0022821,Michael Turner,RB,2004,5,154,SDG,northern illinois,70.0,237.0,4.49,31.0,114.0,22.0,7.5,4.15,,,,,,,,,,,,55.0,9.0,134.0,2,1,5,False,skill_run,False,False,False,True,17.31,0,1,True,116.62535471536124,72.5,5.825,34.00224489795919,-0.49675078018976476,0.9672230328718655,-0.4904861522031618,-1.0800088710006965,-0.7380143080274698,0.313679120648034,1.6602173866430012,-0.7206978806276152,1.4591539267617855,-0.9381632233936521,0.7921807713163456,1.7381640025984626,,,,,True,True
TomlLa00,ladainian-tomlinson-1,00-0020536,LaDainian Tomlinson,RB,2001,1,5,SDG,texas christian,70.0,221.0,4.46,40.5,124.0,18.0,6.84,4.21,,,,,,,,,,,,129.0,121.0,170.0,5,3,10,True,skill_run,False,False,False,True,96.97,1,0,True,111.7076291317922,82.25,5.525,31.70673469387755,-0.49675078018976476,0.061279292225592086,-0.7121967840475774,1.855375096672187,0.9061029760479623,-0.4915866816125901,-0.9879335283861551,-0.3502334213914034,0.9565341545811188,1.366150483157408,-0.806934513527697,0.5180230616973436,,,,,True,True
WolfGa00,garrett-wolfe-1,00-0025480,Garrett Wolfe,RB,2007,3,93,CHI,northern illinois,67.0,186.0,4.39,35.5,116.0,22.0,6.69,4.08,,,,,,,,,,,,2.0,2.0,50.0,0,0,0,False,skill_run,False,False,False,True,42.1,0,0,True,100.15781899578903,75.75,5.385,29.128536422365784,-2.1436489633757208,-1.920472640438131,-1.2295215916845448,0.3104361663180377,-0.4091908512123834,0.313679120648034,-1.5897860090745974,-1.1529064164032004,-0.2239227132611849,-0.17005865454329877,-1.5531883131215871,-0.8523761023919875,,,,,True,True
WrigDw01,dwayne-wright-1,00-0025498,Dwayne Wright,RB,2007,4,111,BUF,fresno st.,71.0,228.0,4.66,34.0,115.0,14.0,7.23,4.43,,,,,,,,,,,,1.0,1.0,15.0,0,0,0,False,skill_run,False,False,False,True,33.66,0,0,True,96.69882031486993,74.5,5.83,31.796072207895257,0.05221528087222063,0.4576296787583367,0.7658740949151822,-0.15304551278820702,-0.5736025796199266,-1.2968524838732143,0.5768829214038028,1.0081362624747139,-0.5774522259256598,-0.4654834887165116,0.8188326927304124,0.5655089575202032,,,,,True,True
HenrLe20,leonard-henry-1,00-0021343,Leonard Henry,RB,2002,7,241,MIA,east carolina,73.0,206.0,4.57,35.0,113.0,26.0,7.11,4.29,,,,,,,,,,,,1.0,1.0,6.0,0,0,0,False,skill_run,False,False,False,True,0.71,0,1,True,94.45662323297891,74.0,5.7,27.175455057234004,1.1501474029961913,-0.7880429646302892,0.10074219938194207,0.1559422732826228,-0.9024260364350131,1.118944922908658,0.09540093685304679,0.1437191909235494,-0.8066176332533133,-0.5836534223857968,0.1258827359646608,-1.890504589153261,,,,,True,True
ScobJo00,josh-scobey-1,00-0021098,Josh Scobey,RB,2002,6,185,ARI,kansas st.,71.0,218.0,4.42,40.5,124.0,21.0,6.96,3.93,,,,,,,,,,,,3.0,3.0,62.0,0,0,0,False,skill_run,False,False,False,True,8.86,0,1,True,114.23453333410026,82.25,5.445,30.401507637373538,0.05221528087222063,-0.10858515914558418,-1.0078109598401293,1.855375096672187,0.9061029760479623,0.11236267008287798,-0.5064515438353991,-2.0790675644937355,1.2147982632434595,1.366150483157408,-1.2333652561527757,-0.17574905309468733,,,,,True,True
JackBr00,brandon-jackson-2,00-0025450,Brandon Jackson,RB,2007,2,63,GNB,nebraska,70.0,210.0,4.54,37.0,122.0,21.0,7.0,4.14,,,,,,,,,,,,16.0,16.0,54.0,0,0,1,False,skill_run,False,False,False,True,58.27,0,0,True,98.86120028371501,79.5,5.57,30.12857142857143,-0.49675078018976476,-0.5615570294687209,-0.12096843246247352,0.7739178454242825,0.5772795192328759,0.11236267008287798,-0.3459575489851471,-0.7824419571669884,-0.3564445855358999,0.7162158479763397,-0.5670672208010908,-0.3208238351721729,,,,,True,True
TapeTh00,thomas-tapeh-1,00-0022797,Thomas Tapeh,RB,2004,5,162,PHI,minnesota,73.0,245.0,4.8,32.5,114.0,23.0,7.65,4.52,,,,,,,,,,,,2.0,2.0,41.0,0,0,2,False,skill_run,False,False,False,True,14.86,0,1,True,92.30625482253087,73.25,6.085,32.320322762244324,1.1501474029961913,1.4201949031950023,1.8005237101891107,-0.6165271918944518,-0.7380143080274698,0.5149955712131901,2.262069867331447,1.5638329513290345,-1.0263976234534766,-0.7609083228897244,2.1780806848478487,0.8441657735578872,,,,,True,True
LeonBr00,brian-leonard-1,00-0025439,Brian Leonard,RB,2007,2,52,STL,rutgers,73.0,226.0,4.52,34.5,122.0,28.0,6.88,4.22,,,,,,,,,,,,11.0,3.0,88.0,0,0,0,False,skill_run,False,False,False,True,64.86,0,0,True,108.28908785588996,78.25,5.55,29.81384875211109,1.1501474029961913,0.34438671117755254,-0.26877552035875274,0.001448380247207893,0.5772795192328759,1.5215778240389701,-0.827439533535903,-0.28848934485203565,0.6071396208509164,0.4207910138031269,-0.6736749064573628,-0.48810953135267166,,,,,True,True
HenrCh01,chris-henry-1,00-0025437,Chris Henry,RB,2007,2,50,TEN,arizona,71.0,230.0,4.4,36.0,127.0,26.0,6.96,4.14,,,,,,,,,,,,1.0,1.0,11.0,0,0,0,False,skill_run,False,False,False,True,66.09,0,0,True,122.7289802609111,81.5,5.55,32.0749851219996,0.05221528087222063,0.5708726463391209,-1.155618047736402,0.46493005935345266,1.399338161270592,1.118944922908658,-0.5064515438353991,-0.7824419571669884,2.082979479661773,1.1888955826534802,-0.6736749064573628,0.7137605596431825,,,,,True,True
ArriJ.00,jj-arrington-1,00-0023479,J.J. Arrington,RB,2005,2,44,ARI,california,69.0,214.0,4.4,35.0,121.0,18.0,6.81,4.1,,,,,,,,,,,,12.0,12.0,58.0,0,0,0,False,skill_run,False,False,False,True,69.87,0,0,True,114.19131206884772,78.0,5.455,31.598823776517538,-1.0457168412517501,-0.33507109430715254,-1.155618047736402,0.1559422732826228,0.41286779082533265,-0.4915866816125901,-1.108304024523845,-1.0294182633244648,1.2103808019342772,0.36170604696848435,-1.180061413324642,0.4606647768127751,,,,,True,True
AddaJo00,joseph-addai-1,00-0024245,Joseph Addai,RB,2006,1,30,IND,louisiana state,71.0,214.0,4.4,38.5,125.0,18.0,7.09,4.47,,,,,,,,,,,,50.0,50.0,78.0,1,0,4,False,skill_run,False,False,False,True,79.09,1,0,True,114.19131206884772,81.75,5.779999999999999,29.84368180916485,0.05221528087222063,-0.33507109430715254,-1.155618047736402,1.2373995245305274,1.0705147044555055,-0.4915866816125901,0.015153939427919016,1.2551125686321905,1.2103808019342772,1.2479805494881229,0.5523134785897347,-0.47225225734064397,,,,,True,True
PearAl00,alvin-pearman-1,00-0023561,Alvin Pearman,RB,2005,4,127,JAX,virginia,69.0,208.0,4.63,34.0,114.0,24.0,7.06,4.08,,,,,,,,,,,,5.0,5.0,38.0,0,0,0,False,skill_run,False,False,False,True,26.94,0,0,True,90.52517364568132,74.0,5.57,30.712875446334802,-1.0457168412517501,-0.6747999970495051,0.5441634630707667,-0.15304551278820702,-0.7380143080274698,0.7163120217783461,-0.10521655670977087,-1.1529064164032004,-1.2084343394374744,-0.5836534223857968,-0.5670672208010908,-0.010246581915601967,,,,,True,True
SproDa00,darren-sproles-1,00-0023564,Darren Sproles,RB,2005,4,130,SDG,kansas st.,66.0,187.0,4.47,33.0,105.0,23.0,6.96,3.96,,,,,,,,,,,,62.0,25.0,183.0,3,0,1,False,skill_run,False,False,False,True,25.77,0,0,True,93.6788411491498,69.0,5.46,30.17929292929293,-2.692615024437706,-1.863851156647739,-0.638293240099441,-0.4620332988590369,-2.2177198636953586,0.5149955712131901,-0.5064515438353991,-1.8938353348756294,-0.8861114250758075,-1.765352759078648,-1.1534094919105753,-0.2938636502406456,,,,,True,True
FostDe00,deshaun-foster-1,00-0021164,DeShaun Foster,RB,2002,2,34,CAR,ucla,73.0,222.0,4.57,35.5,119.0,20.0,6.82,4.16,,,,,,,,,,,,32.0,30.0,79.0,0,0,3,False,skill_run,False,False,False,True,76.4,0,0,True,101.79305998893844,77.25,5.49,29.286170013135674,1.1501474029961913,0.11790077601598417,0.10074219938194207,0.3104361663180377,0.08404433401024623,-0.08895378048227805,-1.0681805258112793,-0.6589538040882474,-0.05679170087135842,0.18445114646455663,-0.9934979634261695,-0.7685885429127896,,,,,True,True
HedgMa00,madison-hedgecock-1,00-0023683,Madison Hedgecock,RB,2005,7,251,STL,north carolina,75.0,266.0,4.87,32.5,108.0,29.0,7.41,4.24,,,,,,,,,,,,2.0,1.0,84.0,0,0,4,False,skill_run,False,False,False,True,0.21,0,1,True,94.5792329343426,70.25,5.825,33.24408888888889,2.248079525120162,2.609246062793236,2.317848517826078,-0.6165271918944518,-1.724484678472729,1.7228942746041263,1.299105898229935,-0.16500119177329473,-0.7940862182486902,-1.4699279249054351,0.7921807713163456,1.3351785640619531,,,,,True,True
HerrNo00,noah-herron-1,00-0023676,Noah Herron,RB,2005,7,244,PIT,northwestern,71.0,224.0,4.6,31.0,108.0,17.0,6.95,3.97,,,,,,,,,,,,3.0,0.0,23.0,0,0,0,False,skill_run,False,False,False,True,0.53,0,1,True,100.05681797878084,69.5,5.46,31.23824637968657,0.05221528087222063,0.23114374359676834,0.32245283122635104,-1.0800088710006965,-1.724484678472729,-0.6929031321777461,-0.5465750425479612,-1.832091258336259,-0.2342455967356686,-1.647182825409363,-1.1534094919105753,0.26900575327424664,,,,,True,True
DrewMa00,maurice-drew-1,00-0024275,Maurice Jones-Drew,RB,2006,2,60,JAX,ucla,67.0,207.0,4.39,36.0,116.0,18.0,7.08,4.38,,,,,,,,,,,,74.0,73.0,126.0,3,1,4,False,skill_run,False,False,False,True,60.03,0,0,True,111.4659598501523,76.0,5.73,32.4172421474716,-2.1436489633757208,-0.7314214808398971,-1.2295215916845448,0.46493005935345266,-0.4091908512123834,-0.4915866816125901,-0.024969559284643093,0.6994158797778699,0.9318341673173405,-0.11097368770865619,0.28579426444906647,0.8956816891362605,,,,,True,True
WashLe00,leon-washington-1,00-0024332,Leon Washington,RB,2006,4,117,NYJ,florida st.,68.0,201.0,4.42,32.5,105.0,17.0,6.94,4.37,,,,,,,,,,,,30.0,23.0,126.0,2,1,1,False,skill_run,False,False,False,True,31.05,0,0,True,105.32633578052365,68.75,5.655,30.558607266435985,-1.5946829023137354,-1.0711503835822498,-1.0078109598401293,-0.6165271918944518,-2.2177198636953586,-0.6929031321777461,-0.5866985412605233,0.6376718032385021,0.30432935869967387,-1.8244377259132907,-0.11398455676194537,-0.09224531223627641,,,,,True,True
